,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
26,EFNB3_ligand_receptor_GP,1,1,1,1,['Efnb3'],['Synj1'],[0.5863],[-0.0932],[0.8629],[0.1371]
83,HGF_ligand_receptor_GP,1,1,1,1,['Hgf'],['Bmp1'],[0.1659],[0.6287],[0.2088],[0.7912]
631,HAPLN1_ligand_receptor_GP,1,1,1,1,['Hapln1'],['Treml2'],[0.9149],[0.0395],[0.9586],[0.0414]
853,XCL2_ligand_targetgenes_GP,0,0,1,1,[],['Epb42'],[],[0.847],[],[1.0]
528,ANGPT2_ligand_receptor_GP,1,1,2,2,['Angpt2'],"['Itga5', 'Itgb1']",[1.0128],"[0.4588, 0.234]",[0.5938],"[0.269, 0.1372]"
327,LAMB1_ligand_receptor_GP,1,1,1,1,['Lamb1'],['Sv2c'],[0.658],[-0.0466],[0.9339],[0.0661]
334,LAMB3_ligand_receptor_GP,1,1,1,1,['Lamb3'],['Sv2c'],[0.935],[0.104],[0.8999],[0.1001]
413,SHH_ligand_receptor_GP,1,1,0,0,['Shh'],[],[0.8317],[],[1.0],[]
233,WNT5B_ligand_receptor_GP,1,1,1,1,['Wnt5b'],['Klrg2'],[0.6401],[-0.1093],[0.8542],[0.1458]
900,VEGFB_ligand_targetgenes_GP,1,1,1,1,['Vegfb'],['Pla2g4a'],[-0.0684],[0.7079],[0.0881],[0.9119]
598,GPHB5_ligand_receptor_GP,1,1,1,1,['Gphb5'],['Tshr'],[-0.0276],[0.3237],[0.0787],[0.9213]
306,PRLR_ligand_receptor_GP,1,1,0,0,['Prlr'],[],[0.2577],[],[1.0],[]
379,PCSK9_ligand_receptor_GP,1,1,1,1,['Pcsk9'],['Lrp8'],[0.9365],[0.767],[0.5498],[0.4502]
141,ANG_ligand_receptor_GP,1,1,1,1,['Ang'],['Plxnb2'],[0.8218],[0.067],[0.9246],[0.0754]
1321,NENF_ligand_targetgenes_GP,1,1,0,0,['Nenf'],[],[0.2638],[],[1.0],[]
531,SLITRK1_ligand_receptor_GP,1,1,1,1,['Slitrk1'],['Ptprd'],[0.4257],[-0.306],[0.5818],[0.4182]
380,APOA4_ligand_receptor_GP,1,1,1,1,['Apoa4'],['Lrp2'],[-0.0303],[0.3581],[0.078],[0.922]
151,GHRL_ligand_receptor_GP,1,1,1,1,['Ghrl'],['Gpr39'],[1.1128],[0.3732],[0.7489],[0.2511]
590,TPO_ligand_receptor_GP,1,1,1,1,['Tpo'],['Mpl'],[-0.1787],[1.1094],[0.1387],[0.8613]
497,NPTX1_ligand_receptor_GP,1,1,1,1,['Nptx1'],['Nptxr'],[0.4538],[-0.1986],[0.6956],[0.3044]
37,CXCL11_ligand_receptor_GP,0,0,1,1,[],['Ackr3'],[],[0.7586],[],[1.0]
1138,ADAM15_ligand_targetgenes_GP,1,1,2,2,['Adam15'],"['Cdkn1a', 'Ccnd1']",[0.1653],"[0.3785, -0.2046]",[0.2209],"[0.5057, 0.2734]"
786,COMPLEX:IL12A_IL12B_ligand_receptor_GP,0,0,2,2,[],"['Il12rb2', 'Il12rb1']",[],"[0.2703, 0.1395]",[],"[0.6596, 0.3404]"
409,RETN_ligand_receptor_GP,1,1,1,1,['Retn'],['Gpr25'],[0.2504],[-0.0249],[0.9096],[0.0904]
223,WNT3A_ligand_receptor_GP,1,1,1,1,['Wnt3a'],['Lgr5'],[0.8777],[0.1797],[0.8301],[0.1699]
1188,FGF3_ligand_targetgenes_GP,1,1,0,0,['Fgf3'],[],[0.5702],[],[1.0],[]
868,CCL26_ligand_targetgenes_GP,1,1,2,2,['Ccl26'],"['Tgfb1', 'Id1']",[-0.0105],"[0.624, 0.0271]",[0.0159],"[0.9431, 0.041]"
617,NAT10_ligand_receptor_GP,1,1,1,1,['Nat10'],['Ccr10'],[0.4078],[-0.0052],[0.9873],[0.0127]
245,SERPINF1_ligand_receptor_GP,1,1,1,1,['Serpinf1'],['Plxdc2'],[0.7973],[0.3446],[0.6982],[0.3018]
817,LMAN1_ligand_receptor_GP,1,1,1,1,['Lman1'],['Mcfd2'],[0.1596],[0.1368],[0.5386],[0.4614]
816,PCSK1N_ligand_receptor_GP,1,1,1,1,['Pcsk1n'],['Gpr171'],[0.7201],[-0.0709],[0.9104],[0.0896]
240,DKK4_ligand_receptor_GP,1,1,1,1,['Dkk4'],['Kremen1'],[0.2501],[0.3045],[0.4509],[0.5491]
277,SLIT2_ligand_receptor_GP,1,1,1,1,['Slit2'],['Robo1'],[0.6478],[0.3983],[0.6193],[0.3807]
629,COMPLEX:APP_BACE1_ligand_receptor_GP,0,0,1,1,[],['Tnfrsf21'],[],[0.3699],[],[1.0]
147,SOCS2_ligand_receptor_GP,1,1,1,1,['Socs2'],['Lifr'],[0.641],[-0.4352],[0.5956],[0.4044]
48,CXCL6_ligand_receptor_GP,0,0,1,1,[],['Adra2a'],[],[0.186],[],[1.0]
1056,DEFB4A_ligand_targetgenes_GP,0,0,2,2,[],"['Alox15', 'Ccl2']",[],"[0.2926, 0.1015]",[],"[0.7425, 0.2575]"
282,EFNA3_ligand_receptor_GP,1,1,1,1,['Efna3'],['Epha10'],[0.4288],[0.079],[0.8445],[0.1555]
454,PRSS2_ligand_receptor_GP,1,1,1,1,['Prss2'],['F2rl3'],[0.0157],[0.6754],[0.0227],[0.9773]
264,INHBA_ligand_receptor_GP,1,1,1,1,['Inhba'],['Bambi'],[0.6271],[0.6882],[0.4768],[0.5232]
111,VEGFC_ligand_receptor_GP,1,1,1,1,['Vegfc'],['Vipr2'],[-0.7732],[0.8065],[0.4895],[0.5105]
987,F11R_ligand_targetgenes_GP,1,1,1,1,['F11r'],['Ccnd1'],[0.8774],[0.0271],[0.9701],[0.0299]
472,MXRA5_ligand_receptor_GP,0,0,1,1,[],['Mfap3l'],[],[0.771],[],[1.0]
94,FGF2_ligand_receptor_GP,1,1,1,1,['Fgf2'],['Gsr'],[0.2149],[0.3143],[0.4061],[0.5939]
566,HLA-DQA2_ligand_receptor_GP,0,0,1,1,[],['Lag3'],[],[0.4302],[],[1.0]
1378,PTPRF_ligand_targetgenes_GP,1,1,1,1,['Ptprf'],['Ccnd1'],[0.4328],[0.3252],[0.571],[0.429]
260,TGFBR3_ligand_receptor_GP,1,1,1,1,['Tgfbr3'],['Tgfb1'],[0.8422],[0.8296],[0.5038],[0.4962]
739,COMPLEX:INHA_INHBA_ligand_receptor_GP,0,0,1,1,[],['Acvr2a'],[],[0.2652],[],[1.0]
580,NPTN_ligand_receptor_GP,1,1,1,1,['Nptn'],['Epor'],[0.0559],[0.5826],[0.0876],[0.9124]
759,IGSF10_ligand_receptor_GP,1,1,0,0,['Igsf10'],[],[0.2423],[],[1.0],[]
506,SEMA3B_ligand_receptor_GP,1,1,1,1,['Sema3b'],['Plxna4'],[0.4174],[-0.4148],[0.5016],[0.4984]
426,FNDC5_ligand_receptor_GP,1,1,1,1,['Fndc5'],['Itgav'],[0.4649],[0.1214],[0.793],[0.207]
267,FST_ligand_receptor_GP,1,1,1,1,['Fst'],['Bmpr2'],[0.6822],[-0.1],[0.8722],[0.1278]
763,NLGN2_ligand_receptor_GP,1,1,1,1,['Nlgn2'],['Nrxn1'],[0.2572],[-0.1843],[0.5826],[0.4174]
516,CNTN1_ligand_receptor_GP,1,1,1,1,['Cntn1'],['Fcgrt'],[0.0494],[0.4934],[0.091],[0.909]
797,TXLNA_ligand_receptor_GP,1,1,0,0,['Txlna'],[],[0.2166],[],[1.0],[]
624,APOC4_ligand_receptor_GP,1,1,1,1,['Apoc4'],['Vldlr'],[0.2144],[0.1818],[0.5411],[0.4589]
575,FAM3C_ligand_receptor_GP,1,1,1,1,['Fam3c'],['Glra2'],[0.317],[-0.1081],[0.7458],[0.2542]
1260,PROC_ligand_targetgenes_GP,1,1,0,0,['Proc'],[],[0.91],[],[1.0],[]
525,SEMA5B_ligand_receptor_GP,1,1,1,1,['Sema5b'],['Plxna3'],[0.355],[0.0025],[0.9931],[0.0069]
1316,INSL6_ligand_targetgenes_GP,1,1,0,0,['Insl6'],[],[0.2632],[],[1.0],[]
517,IL34_ligand_receptor_GP,1,1,1,1,['Il34'],['Csf1r'],[0.0333],[0.4861],[0.0641],[0.9359]
709,COMPLEX:LTA_LTB_ligand_receptor_GP,0,0,1,1,[],['Ltbr'],[],[0.6348],[],[1.0]
11,PTPN6_ligand_receptor_GP,1,1,1,1,['Ptpn6'],['Clec12a'],[0.9014],[-0.0093],[0.9897],[0.0103]
819,SCGB3A2_ligand_receptor_GP,1,1,1,1,['Scgb3a2'],['Marco'],[1.0626],[0.126],[0.894],[0.106]
521,CNTN2_ligand_receptor_GP,1,1,2,2,['Cntn2'],"['Cntnap2', 'Cntn2']",[0.192],"[0.8946, 0.1885]",[0.1505],"[0.7016, 0.1479]"
256,THPO_ligand_receptor_GP,1,1,1,1,['Thpo'],['Fpr1'],[0.8214],[-0.0181],[0.9785],[0.0215]
680,IFNL2_ligand_receptor_GP,1,1,2,2,['Ifnl2'],"['Il10rb', 'Ifnlr1']",[-0.0218],"[0.3335, 0.2415]",[0.0365],"[0.5589, 0.4047]"
1430,CDHR2_ligand_targetgenes_GP,1,1,0,0,['Cdhr2'],[],[0.7973],[],[1.0],[]
235,WNT16_ligand_receptor_GP,1,1,1,1,['Wnt16'],['Fzd4'],[0.9303],[-0.2398],[0.7951],[0.2049]
176,ADM_ligand_receptor_GP,1,1,2,2,['Adm'],"['Calcrl', 'Ramp2']",[-0.8173],"[0.9603, 0.7128]",[0.3282],"[0.3856, 0.2862]"
66,PNOC_ligand_receptor_GP,1,1,1,1,['Pnoc'],['Oprl1'],[-0.1421],[0.6808],[0.1727],[0.8273]
93,FGF1_ligand_receptor_GP,1,1,1,1,['Fgf1'],['Tgfbr3'],[-0.1615],[0.8651],[0.1573],[0.8427]
638,MYL9_ligand_receptor_GP,1,1,1,1,['Myl9'],['Cd69'],[0.7116],[0.085],[0.8933],[0.1067]
776,APELA_ligand_receptor_GP,1,1,1,1,['Apela'],['Aplnr'],[0.8472],[0.299],[0.7392],[0.2608]
1390,PLXNB2_ligand_targetgenes_GP,1,1,0,0,['Plxnb2'],[],[0.4453],[],[1.0],[]
785,GUCA1B_ligand_receptor_GP,1,1,1,1,['Guca1b'],['Gucy2f'],[-0.1354],[0.3488],[0.2797],[0.7203]
56,POMC_ligand_receptor_GP,1,1,2,2,['Pomc'],"['Mrap', 'Mc2r']",[-0.0674],"[0.886, -0.1859]",[0.0592],"[0.7777, 0.1631]"
53,CXCL5_ligand_receptor_GP,1,1,1,1,['Cxcl5'],['Adra2a'],[0.7503],[0.1992],[0.7902],[0.2098]
1393,CLSTN1_ligand_targetgenes_GP,1,1,1,1,['Clstn1'],['Id1'],[0.6625],[0.0972],[0.872],[0.128]
648,FRZB_ligand_receptor_GP,1,1,1,1,['Frzb'],['Wnt6'],[0.6234],[0.0836],[0.8818],[0.1182]
1064,EDN3_ligand_targetgenes_GP,1,1,2,2,['Edn3'],"['Edn1', 'Ednrb']",[-0.6581],"[0.9358, 0.2411]",[0.3587],"[0.51, 0.1314]"
281,EFNA2_ligand_receptor_GP,1,1,1,1,['Efna2'],['Epha10'],[0.37],[0.1455],[0.7178],[0.2822]
1005,NFASC_ligand_targetgenes_GP,1,1,0,0,['Nfasc'],[],[0.8334],[],[1.0],[]
102,PDGFD_ligand_receptor_GP,1,1,2,2,['Pdgfd'],"['Pdgfrb', 'Pdgfra']",[0.2643],"[1.001, 0.9661]",[0.1185],"[0.4486, 0.4329]"
451,TF_ligand_receptor_GP,0,0,1,1,[],['Gpr162'],[],[0.7391],[],[1.0]
801,CLEC4G_ligand_receptor_GP,1,1,1,1,['Clec4g'],['Lag3'],[0.0225],[0.6073],[0.0358],[0.9642]
827,CD200_ligand_receptor_GP,1,1,0,0,['Cd200'],[],[0.3416],[],[1.0],[]
215,PSG5_ligand_receptor_GP,0,0,1,1,[],['Tnfrsf12a'],[],[0.9148],[],[1.0]
86,AREG_ligand_receptor_GP,1,1,2,2,['Areg'],"['Egfr', 'Erbb2']",[1.1434],"[-0.408, 0.2894]",[0.6211],"[0.2217, 0.1572]"
32,S100A1_ligand_receptor_GP,1,1,1,1,['S100a1'],['Trpm3'],[0.6117],[-0.3237],[0.6539],[0.3461]
130,FGL1_ligand_receptor_GP,1,1,1,1,['Fgl1'],['Lag3'],[0.4206],[0.4044],[0.5098],[0.4902]
204,EPHA3_ligand_receptor_GP,1,1,0,0,['Epha3'],[],[0.1566],[],[1.0],[]
448,SLIT1_ligand_receptor_GP,1,1,1,1,['Slit1'],['Flrt3'],[0.0065],[0.5804],[0.0111],[0.9889]
1539,Thromboxane A2_metabolite_enzyme_sensor_GP,1,1,1,1,['Tbxas1'],['Tbxa2r'],[-0.1747],[0.4952],[0.2608],[0.7392]
408,ANGPTL4_ligand_receptor_GP,1,1,1,1,['Angptl4'],['Gpihbp1'],[0.3966],[0.2841],[0.5826],[0.4174]
154,DDR1_ligand_receptor_GP,1,1,1,1,['Ddr1'],['Tm4sf1'],[-0.6878],[1.125],[0.3794],[0.6206]
1096,PROK2_ligand_targetgenes_GP,1,1,1,1,['Prok2'],['Il2'],[0.6029],[0.0513],[0.9216],[0.0784]
660,COL15A1_ligand_receptor_GP,1,1,2,2,['Col15a1'],"['Itga11', 'Itgb1']",[0.3023],"[-0.1431, -0.0202]",[0.6491],"[0.3074, 0.0435]"
1380,FAT3_ligand_targetgenes_GP,1,1,0,0,['Fat3'],[],[0.3991],[],[1.0],[]
35,CCL5_ligand_receptor_GP,1,1,1,1,['Ccl5'],['Tnfrsf4'],[0.8727],[0.1884],[0.8225],[0.1775]
1136,AANAT_ligand_targetgenes_GP,1,1,2,2,['Aanat'],"['Nr1d1', 'Id1']",[0.0186],"[0.5821, -0.1214]",[0.0257],"[0.8062, 0.1681]"
844,PPBP_ligand_targetgenes_GP,1,1,2,2,['Ppbp'],"['Vegfd', 'Vegfc']",[-0.479],"[0.8353, 0.7569]",[0.2313],"[0.4033, 0.3655]"
1310,CRLF2_ligand_targetgenes_GP,1,0,321,30,['Crlf2'],"['Cldn7', 'Ptges3l', 'Vsnl1', 'Grb7', 'Dlx5', 'Cd9', 'Rassf5', 'Pcolce', 'Socs2', 'Fermt2', 'Crip2', 'Msx1', 'Lin28a', 'Vcan', 'Apom', 'Gata3', 'Gjb3', 'Pdlim1', 'Casp8', 'Acta2', 'Ccnd3', 'Hcn4', 'Laptm4b', 'Homer2', 'Chd2', 'Trim55', 'Nfil3', 'Hoxb4', 'Hand2', 'Gadd45g', 'Zyx', 'Zeb2', 'Zbtb20', 'Xdh', 'Wnt5a', 'Wnt3', 'Wnt10a', 'Vip', 'Vgf', 'Vegfa', 'Ube2h', 'Tymp', 'Tyk2', 'Tut1', 'Tshz2', 'Trpm3', 'Trim10', 'Trh', 'Tpm4', 'Tnfsf8', 'Tnfsf11', 'Tnfrsf1b', 'Tnfrsf19', 'Tnf', 'Tmem100', 'Tlr4', 'Timp3', 'Thpo', 'Tgfb3', 'Tfap2c', 'Tet2', 'Tal1', 'Stc1', 'Stat3', 'St5', 'Ssh1', 'Ssbp4', 'Spn', 'Spi1', 'Sphk1', 'Sod1', 'Soat1', 'Smad7', 'Slc44a3', 'Slc39a8', 'Slc22a1', 'Slamf1', 'Siglec15', 'Sigirr', 'Shh', 'Shank2', 'Serping1', 'Serpine1', 'Sema6d', 'Sema5a', 'Sema4b', 'Selplg', 'Sdc4', 'Sdc1', 'Scg2', 'S100a9', 'S100a8', 'Ryr2', 'Runx1', 'Rras', 'Ripk1', 'Rgs3', 'Rfx4', 'Rax', 'Rarg', 'Rara', 'Rad54l2', 'Rac2', 'Rab3il1', 'Ptpn6', 'Ptpn2', 'Ptpn1', 'Pros1', 'Prok1', 'Prkch', 'Prkar2b', 'Prg4', 'Prf1', 'Pmch', 'Pla2g3', 'Pla2g2f', 'Pipox', 'Pim2', 'Pik3r1', 'Pik3c2g', 'Pi4kb', 'Phox2b', 'Pfkfb2', 'Perp', 'Pdzk1ip1', 'Pdgfrb', 'Pdgfra', 'Pde4d', 'Pde4b', 'Pcsk5', 'Pcgf5', 'Pcdh1', 'Pbxip1', 'Pax5', 'Palld', 'Oxgr1', 'Osm', 'Orai1', 'Oplah', 'Olfml1', 'Oit3', 'Odc1', 'Nt5c2', 'Nrxn3', 'Nrp2', 'Nrp1', 'Nr3c1', 'Nr2f2', 'Nr1d1', 'Nppc', 'Nos2', 'Nmi', 'Nkx2-5', 'Nfe2l2', 'Nfe2', 'Nell2', 'Ncam1', 'Nav2', 'Myh9', 'Muc1', 'Mpped2', 'Mical2', 'Mapkapk3', 'Mapk3', 'Map3k14', 'Lyn', 'Ly6h', 'Lta', 'Lrp1b', 'Lrig1', 'Lpp', 'Lpo', 'Lix1', 'Lif', 'Lepr', 'Lep', 'Lef1', 'Lcp2', 'Lcp1', 'Lama4', 'Lama3', 'Lama2', 'Lama1', 'Krt15', 'Klf6', 'Kit', 'Junb', 'Jak3', 'Itpkc', 'Itga3', 'Ipo11', 'Impg2', 'Il7r', 'Il6st', 'Il6', 'Il2rb', 'Il24', 'Il23r', 'Il23a', 'Il21r', 'Il2', 'Il1rn', 'Il19', 'Il18bp', 'Il17f', 'Il17a', 'Il10', 'Igf1', 'Ifng', 'Id3', 'Id2', 'Id1', 'Icam1', 'Hoxc6', 'Hoxc4', 'Hoxa7', 'Hoxa2', 'Hoxa11', 'Hamp', 'H6pd', 'Gzmb', 'Gzma', 'Grid2', 'Gria2', 'Grhl3', 'Gpr55', 'Gpr15', 'Gmds', 'Glra2', 'Gja5', 'Ghr', 'Gdf15', 'Gata4', 'Gabbr1', 'Fth1', 'Foxa3', 'Fos', 'Fn1', 'Flrt3', 'Fli1', 'Flad1', 'Fga', 'Fat2', 'Fas', 'Fap', 'F9', 'F2rl1', 'Etv5', 'Ets2', 'Ets1', 'Esr2', 'Esr1', 'Erbb4', 'Epo', 'Epha3', 'Enpp2', 'Egfr', 'Edn2', 'Edn1', 'Ece1', 'Dusp5', 'Dusp22', 'Dusp10', 'Dusp1', 'Dscam', 'Dram2', 'Dpf3', 'Dnajc6', 'Dll4', 'Ddx39b', 'Ddx17', 'Ddr1', 'Dbp', 'Dbh', 'Cxcl17', 'Cxcl14', 'Csf3', 'Csf1', 'Cort', 'Col6a5', 'Cmtm6', 'Clic1', 'Clec1b', 'Cldn5', 'Cited4', 'Cited2', 'Cebpd', 'Cdkn1a', 'Cdh3', 'Cd44', 'Cd40lg', 'Cd274', 'Ccr5', 'Ccnd2', 'Ccnd1', 'Ccl3', 'Ccl2', 'Cbfa2t3', 'Cacna1d', 'C1qtnf1', 'Btk', 'Btg2', 'Bmpr1b', 'Bmp5', 'Bdnf', 'Bcr', 'Batf', 'Atf3', 'Asph', 'Asgr2', 'Arl6ip5', 'Arl4c', 'Arid5b', 'Ank3', 'Angpt1', 'Ampd1', 'Alox5ap', 'Agrp', 'Adora1', 'Acaa2', 'Abcc5']",[-0.0],"[0.2263, -0.1511, -0.1434, 0.0896, 0.0699, 0.0534, -0.049, -0.0396, 0.021, -0.0202, 0.0197, 0.0185, 0.0161, -0.0145, 0.007, 0.0061, 0.0045, 0.0017, 0.0014, -0.0009, -0.0006, -0.0002, 1e-04, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[0.0],"[0.2359, 0.1575, 0.1495, 0.0934, 0.0728, 0.0557, 0.0511, 0.0413, 0.0219, 0.021, 0.0205, 0.0193, 0.0168, 0.0151, 0.0073, 0.0064, 0.0047, 0.0018, 0.0014, 0.0009, 0.0006, 0.0002, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
115,L1CAM_ligand_receptor_GP,1,1,1,1,['L1cam'],['Chl1'],[0.6764],[-0.037],[0.9481],[0.0519]
137,FGF21_ligand_receptor_GP,1,1,1,1,['Fgf21'],['Klb'],[0.0031],[0.4118],[0.0074],[0.9926]
81,TGFA_ligand_receptor_GP,1,1,1,1,['Tgfa'],['Ptprd'],[0.171],[0.1948],[0.4674],[0.5326]
605,COL8A2_ligand_receptor_GP,1,1,1,1,['Col8a2'],['Slc4a11'],[0.8592],[0.5058],[0.6294],[0.3706]
